"","sensor_id","city","day_of_week","hour","aqi","pm2.5_alt","temperature","humidity","pressure","time_stamp"
"3106","70503","PA or MP","Sat",4,31,7.4,70.75,54.55,1012.489,"2023-07-22T04:00:00Z"
"3107","70503","PA or MP","Sat",5,29,7,69.25,56.75,1012.659,"2023-07-22T05:00:00Z"
"3108","70503","PA or MP","Sat",6,31,7.4,67.5,57.5,1012.816,"2023-07-22T06:00:00Z"
"3109","70503","PA or MP","Sat",7,32,7.6,65.959,59.688,1012.657,"2023-07-22T07:00:00Z"
"3110","70503","PA or MP","Sat",8,28,6.8,63.5,62.438,1011.266,"2023-07-22T08:00:00Z"
"3111","70503","PA or MP","Sat",9,29,6.9,63.25,63.5,1012.009,"2023-07-22T09:00:00Z"
"3112","70503","PA or MP","Sat",10,28,6.6,61.567,65.434,1011.735,"2023-07-22T10:00:00Z"
"3113","70503","PA or MP","Sat",11,25,6,60.7,66.683,1011.399,"2023-07-22T11:00:00Z"
"3114","70503","PA or MP","Sat",12,25,5.9,60.167,66.525,1011.71,"2023-07-22T12:00:00Z"
"3115","70503","PA or MP","Sat",13,25,6,60,67.283,1012.181,"2023-07-22T13:00:00Z"
"3116","70503","PA or MP","Sat",14,26,6.2,62.217,66.583,1012.432,"2023-07-22T14:00:00Z"
"3117","70503","PA or MP","Sat",15,25,6.1,67.978,59.311,1012.451,"2023-07-22T15:00:00Z"
"3118","70503","PA or MP","Sat",16,26,6.2,72.125,52.575,1012.219,"2023-07-22T16:00:00Z"
"3119","70503","PA or MP","Sat",17,26,6.2,76.666,49.828,1012.012,"2023-07-22T17:00:00Z"
"3120","70503","PA or MP","Sat",18,28,6.6,82.617,42.433,1011.807,"2023-07-22T18:00:00Z"
"3121","70503","PA or MP","Sat",19,27,6.5,88.417,36.667,1011.147,"2023-07-22T19:00:00Z"
"3122","70503","PA or MP","Sat",20,28,6.8,92.688,29.188,1010.711,"2023-07-22T20:00:00Z"
"3123","70503","PA or MP","Sat",21,30,7.1,96.434,25.067,1010.505,"2023-07-22T21:00:00Z"
"3124","70503","PA or MP","Sat",22,32,7.7,98.646,23.104,1010.069,"2023-07-22T22:00:00Z"
"3125","70503","PA or MP","Sat",23,38,9.2,99.992,21.592,1009.578,"2023-07-22T23:00:00Z"
"3126","73689","PA or MP","Sun",0,22,5.2,86.2,35.334,1010.416,"2023-07-16T00:00:00Z"
"3127","73689","PA or MP","Sun",1,21,5,82.367,39.433,1010.221,"2023-07-16T01:00:00Z"
"3128","73689","PA or MP","Sun",2,23,5.6,78.433,43.9,1010.282,"2023-07-16T02:00:00Z"
"3129","73689","PA or MP","Sun",3,32,7.7,75.166,47.966,1010.476,"2023-07-16T03:00:00Z"
"3130","73689","PA or MP","Sun",4,29,7,73.267,50.534,1010.834,"2023-07-16T04:00:00Z"
"3131","73689","PA or MP","Sun",5,29,6.9,70.733,53.6,1011.385,"2023-07-16T05:00:00Z"
"3132","73689","PA or MP","Sun",6,27,6.5,69.033,58.267,1011.432,"2023-07-16T06:00:00Z"
"3133","73689","PA or MP","Sun",7,27,6.4,67.966,60.933,1011.465,"2023-07-16T07:00:00Z"
"3134","73689","PA or MP","Sun",8,28,6.6,67.434,61.1,1011.347,"2023-07-16T08:00:00Z"
"3135","73689","PA or MP","Sun",9,23,5.6,66.7,62.733,1011.11,"2023-07-16T09:00:00Z"
"3136","73689","PA or MP","Sun",10,22,5.3,65.934,63.067,1010.848,"2023-07-16T10:00:00Z"
"3137","73689","PA or MP","Sun",11,23,5.5,65,64.267,1010.833,"2023-07-16T11:00:00Z"
"3138","73689","PA or MP","Sun",12,26,6.3,65,64.933,1010.643,"2023-07-16T12:00:00Z"
"3139","73689","PA or MP","Sun",13,25,5.9,65.066,65.034,1010.697,"2023-07-16T13:00:00Z"
"3140","73689","PA or MP","Sun",14,24,5.8,67.967,62.767,1010.905,"2023-07-16T14:00:00Z"
"3141","73689","PA or MP","Sun",15,23,5.6,80,49.533,1011.091,"2023-07-16T15:00:00Z"
"3142","73689","PA or MP","Sun",16,20,4.8,95.967,31.2,1011.038,"2023-07-16T16:00:00Z"
"3143","73689","PA or MP","Sun",17,22,5.2,96.267,30.733,1011.111,"2023-07-16T17:00:00Z"
"3144","73689","PA or MP","Sun",18,24,5.8,93.534,33.933,1011.273,"2023-07-16T18:00:00Z"
"3145","73689","PA or MP","Sun",19,30,7.1,93.334,33.6,1011.219,"2023-07-16T19:00:00Z"
"3146","73689","PA or MP","Sun",20,32,7.8,93.534,32.9,1011.033,"2023-07-16T20:00:00Z"
"3147","73689","PA or MP","Sun",21,33,7.9,92.033,32.367,1010.734,"2023-07-16T21:00:00Z"
"3148","73689","PA or MP","Sun",22,29,7,88.633,34.433,1010.404,"2023-07-16T22:00:00Z"
"3149","73689","PA or MP","Sun",23,34,8.2,84.667,37.1,1010.34,"2023-07-16T23:00:00Z"
"3150","73689","PA or MP","Mon",0,32,7.8,81.133,42.1,1010.216,"2023-07-17T00:00:00Z"
"3151","73689","PA or MP","Mon",1,32,7.6,78.9,45.466,1010.242,"2023-07-17T01:00:00Z"
"3152","73689","PA or MP","Mon",2,30,7.2,76.534,48,1010.56,"2023-07-17T02:00:00Z"
"3153","73689","PA or MP","Mon",3,28,6.8,73.2,52.633,1010.969,"2023-07-17T03:00:00Z"
"3154","73689","PA or MP","Mon",4,27,6.5,71.933,54.5,1011.616,"2023-07-17T04:00:00Z"
"3155","73689","PA or MP","Mon",5,26,6.3,72,55.8,1011.991,"2023-07-17T05:00:00Z"
"3156","73689","PA or MP","Mon",6,26,6.3,72,56.834,1012.24,"2023-07-17T06:00:00Z"
"3157","73689","PA or MP","Mon",7,24,5.8,71.934,56.166,1012.006,"2023-07-17T07:00:00Z"
"3158","73689","PA or MP","Mon",8,25,5.9,71.3,57.367,1011.791,"2023-07-17T08:00:00Z"
"3159","73689","PA or MP","Mon",9,23,5.5,70.133,54.9,1011.611,"2023-07-17T09:00:00Z"
"3160","73689","PA or MP","Mon",10,23,5.5,69.867,56.7,1011.535,"2023-07-17T10:00:00Z"
"3161","73689","PA or MP","Mon",11,24,5.8,70,57.9,1011.382,"2023-07-17T11:00:00Z"
"3162","73689","PA or MP","Mon",12,24,5.7,69.4,60.1,1011.266,"2023-07-17T12:00:00Z"
"3163","73689","PA or MP","Mon",13,23,5.4,68.966,61.166,1011.426,"2023-07-17T13:00:00Z"
"3164","73689","PA or MP","Mon",14,24,5.8,70.8,57.433,1011.839,"2023-07-17T14:00:00Z"
"3165","73689","PA or MP","Mon",15,22,5.3,82.133,43.4,1012.073,"2023-07-17T15:00:00Z"
"3166","73689","PA or MP","Mon",16,21,5,89.3,34.434,1012.325,"2023-07-17T16:00:00Z"
"3167","73689","PA or MP","Mon",17,21,5.1,94.9,29.934,1012.335,"2023-07-17T17:00:00Z"
"3168","73689","PA or MP","Mon",18,23,5.6,91.767,33.4,1012.209,"2023-07-17T18:00:00Z"
"3169","73689","PA or MP","Mon",19,24,5.8,92.434,33.633,1011.898,"2023-07-17T19:00:00Z"
"3170","73689","PA or MP","Mon",20,25,6.1,92.466,33.167,1011.549,"2023-07-17T20:00:00Z"
"3171","73689","PA or MP","Mon",21,25,6.1,90.867,34,1011.459,"2023-07-17T21:00:00Z"
"3172","73689","PA or MP","Mon",22,24,5.8,88.267,35.034,1010.981,"2023-07-17T22:00:00Z"
"3173","73689","PA or MP","Mon",23,23,5.5,86.833,35.466,1010.626,"2023-07-17T23:00:00Z"
"3174","73689","PA or MP","Tue",0,23,5.5,84.267,38.566,1010.579,"2023-07-18T00:00:00Z"
"3175","73689","PA or MP","Tue",1,25,6,81,43.5,1010.711,"2023-07-18T01:00:00Z"
"3176","73689","PA or MP","Tue",2,27,6.5,78.6,46.4,1011.285,"2023-07-18T02:00:00Z"
"3177","73689","PA or MP","Tue",3,30,7.3,75.7,50.8,1011.539,"2023-07-18T03:00:00Z"
"3178","73689","PA or MP","Tue",4,33,8,72.466,54,1012.096,"2023-07-18T04:00:00Z"
"3179","73689","PA or MP","Tue",5,33,8,71.3,54,1012.404,"2023-07-18T05:00:00Z"
"3180","73689","PA or MP","Tue",6,31,7.5,70.033,55.7,1012.544,"2023-07-18T06:00:00Z"
"3181","73689","PA or MP","Tue",7,31,7.5,69.034,56.7,1012.618,"2023-07-18T07:00:00Z"
"3182","73689","PA or MP","Tue",8,30,7.3,68.167,58.5,1012.678,"2023-07-18T08:00:00Z"
"3183","73689","PA or MP","Tue",9,30,7.1,67.767,59.067,1012.654,"2023-07-18T09:00:00Z"
"3184","73689","PA or MP","Tue",10,29,6.9,66.4,60.9,1012.642,"2023-07-18T10:00:00Z"
"3185","73689","PA or MP","Tue",11,29,6.9,65.2,62.3,1012.777,"2023-07-18T11:00:00Z"
"3186","73689","PA or MP","Tue",12,29,6.9,64.034,63.633,1012.905,"2023-07-18T12:00:00Z"
"3187","73689","PA or MP","Tue",13,28,6.8,64.033,64.2,1013.261,"2023-07-18T13:00:00Z"
"3188","73689","PA or MP","Tue",14,28,6.7,66.333,62,1013.768,"2023-07-18T14:00:00Z"
"3189","73689","PA or MP","Tue",15,26,6.2,79.7,44.8,1014.058,"2023-07-18T15:00:00Z"
"3190","73689","PA or MP","Tue",16,25,5.9,94.733,28.233,1014.128,"2023-07-18T16:00:00Z"
"3191","73689","PA or MP","Tue",17,23,5.6,93.133,29.4,1014.369,"2023-07-18T17:00:00Z"
"3192","73689","PA or MP","Tue",18,25,5.9,86.367,36.067,1014.64,"2023-07-18T18:00:00Z"
"3193","73689","PA or MP","Tue",19,25,6,85.334,37.6,1014.67,"2023-07-18T19:00:00Z"
"3194","73689","PA or MP","Tue",20,29,6.9,84.9,38.1,1014.417,"2023-07-18T20:00:00Z"
"3195","73689","PA or MP","Tue",21,42,10,83.267,39.633,1014.15,"2023-07-18T21:00:00Z"
"3196","73689","PA or MP","Tue",22,42,10.2,81.5,42,1013.893,"2023-07-18T22:00:00Z"
"3197","73689","PA or MP","Tue",23,43,10.3,78.433,45.133,1013.755,"2023-07-18T23:00:00Z"
"3198","73689","PA or MP","Wed",0,48,11.6,75.767,48.534,1013.782,"2023-07-19T00:00:00Z"
"3199","73689","PA or MP","Wed",1,49,11.8,74.167,51.367,1013.804,"2023-07-19T01:00:00Z"
"3200","73689","PA or MP","Wed",2,55,13.9,71.367,54.566,1014.197,"2023-07-19T02:00:00Z"
"3201","73689","PA or MP","Wed",3,54,13.6,68.567,57.933,1014.659,"2023-07-19T03:00:00Z"
"3202","73689","PA or MP","Wed",4,56,14.4,66.834,60.8,1015.412,"2023-07-19T04:00:00Z"
"3203","73689","PA or MP","Wed",5,59,15.7,65.966,61.467,1015.829,"2023-07-19T05:00:00Z"
"3204","73689","PA or MP","Wed",6,61,16.7,65.6,61.633,1015.989,"2023-07-19T06:00:00Z"
"3205","73689","PA or MP","Wed",7,51,12.1,65.233,60.967,1015.94,"2023-07-19T07:00:00Z"
"3206","73689","PA or MP","Wed",8,51,12.3,66,61.367,1015.904,"2023-07-19T08:00:00Z"
"3207","73689","PA or MP","Wed",9,55,13.8,66.767,60.766,1015.836,"2023-07-19T09:00:00Z"
"3208","73689","PA or MP","Wed",10,57,14.8,66.966,60.067,1015.767,"2023-07-19T10:00:00Z"
"3209","73689","PA or MP","Wed",11,56,14.5,66.267,61.133,1015.806,"2023-07-19T11:00:00Z"
"3210","73689","PA or MP","Wed",12,59,15.7,66.433,61.8,1015.865,"2023-07-19T12:00:00Z"
"3211","73689","PA or MP","Wed",13,59,16,66.767,61.367,1016.099,"2023-07-19T13:00:00Z"
"3212","73689","PA or MP","Wed",14,58,15.3,67.466,60.3,1016.44,"2023-07-19T14:00:00Z"
"3213","73689","PA or MP","Wed",15,60,16.5,70.7,56.434,1016.805,"2023-07-19T15:00:00Z"
"3214","73689","PA or MP","Wed",16,59,15.9,90.5,33.933,1016.737,"2023-07-19T16:00:00Z"
"3215","73689","PA or MP","Wed",17,60,16.2,92.966,30.3,1016.792,"2023-07-19T17:00:00Z"
"3216","73689","PA or MP","Wed",18,55,13.9,86.7,36.334,1016.957,"2023-07-19T18:00:00Z"
"3217","73689","PA or MP","Wed",19,45,10.8,85.767,37.867,1016.979,"2023-07-19T19:00:00Z"
"3218","73689","PA or MP","Wed",20,34,8.2,84.133,38.933,1016.639,"2023-07-19T20:00:00Z"
"3219","73689","PA or MP","Wed",21,24,5.8,83.133,39.267,1016.331,"2023-07-19T21:00:00Z"
"3220","73689","PA or MP","Wed",22,27,6.4,81.034,40.666,1015.989,"2023-07-19T22:00:00Z"
"3221","73689","PA or MP","Wed",23,30,7.1,79.466,42.033,1015.788,"2023-07-19T23:00:00Z"
"3222","73689","PA or MP","Thu",0,31,7.5,77.067,44.7,1015.689,"2023-07-20T00:00:00Z"
"3223","73689","PA or MP","Thu",1,39,9.4,73.8,50.5,1015.754,"2023-07-20T01:00:00Z"
"3224","73689","PA or MP","Thu",2,44,10.6,71.966,54.033,1016.014,"2023-07-20T02:00:00Z"
"3225","73689","PA or MP","Thu",3,46,11.1,68.8,56.433,1016.45,"2023-07-20T03:00:00Z"
"3226","73689","PA or MP","Thu",4,49,11.8,66.167,56.4,1017.053,"2023-07-20T04:00:00Z"
"3227","73689","PA or MP","Thu",5,52,12.6,64.3,59.434,1017.401,"2023-07-20T05:00:00Z"
"3228","73689","PA or MP","Thu",6,44,10.5,63.8,60.867,1017.433,"2023-07-20T06:00:00Z"
"3229","73689","PA or MP","Thu",7,43,10.4,62.8,62.367,1017.461,"2023-07-20T07:00:00Z"
"3230","73689","PA or MP","Thu",8,46,11.1,62,63.334,1017.326,"2023-07-20T08:00:00Z"
"3231","73689","PA or MP","Thu",9,53,13.2,64.167,64.433,1017.096,"2023-07-20T09:00:00Z"
"3232","73689","PA or MP","Thu",10,61,17,66,62.833,1016.89,"2023-07-20T10:00:00Z"
"3233","73689","PA or MP","Thu",11,65,18.7,66,62.4,1016.833,"2023-07-20T11:00:00Z"
"3234","73689","PA or MP","Thu",12,67,19.9,66.534,61.9,1016.921,"2023-07-20T12:00:00Z"
"3235","73689","PA or MP","Thu",13,70,21.3,66.966,61.867,1017.307,"2023-07-20T13:00:00Z"
"3236","73689","PA or MP","Thu",14,72,22,67.834,61.033,1017.555,"2023-07-20T14:00:00Z"
"3237","73689","PA or MP","Thu",15,70,21.2,69.334,58.933,1017.612,"2023-07-20T15:00:00Z"
"3238","73689","PA or MP","Thu",16,67,19.5,77.066,50.166,1017.5,"2023-07-20T16:00:00Z"
"3239","73689","PA or MP","Thu",17,62,17.1,90.8,34.3,1017.287,"2023-07-20T17:00:00Z"
"3240","73689","PA or MP","Thu",18,62,17.2,87.9,37.367,1017.072,"2023-07-20T18:00:00Z"
"3241","73689","PA or MP","Thu",19,61,16.7,88.267,37.8,1016.773,"2023-07-20T19:00:00Z"
"3242","73689","PA or MP","Thu",20,55,14.1,87.967,37.567,1016.404,"2023-07-20T20:00:00Z"
"3243","73689","PA or MP","Thu",21,55,14.1,88.067,35.9,1015.911,"2023-07-20T21:00:00Z"
"3244","73689","PA or MP","Thu",22,54,13.7,87.867,35.2,1015.571,"2023-07-20T22:00:00Z"
"3245","73689","PA or MP","Thu",23,52,12.4,85.833,37.2,1015.356,"2023-07-20T23:00:00Z"
"3246","73689","PA or MP","Fri",0,35,8.5,82.267,40.433,1015.149,"2023-07-21T00:00:00Z"
"3247","73689","PA or MP","Fri",1,28,6.8,76.666,47.633,1015.113,"2023-07-21T01:00:00Z"
"3248","73689","PA or MP","Fri",2,40,9.6,76.166,48.233,1015.223,"2023-07-21T02:00:00Z"
"3249","73689","PA or MP","Fri",3,59,16,74.367,50.166,1015.438,"2023-07-21T03:00:00Z"
"3250","73689","PA or MP","Fri",4,63,17.9,71.534,54.334,1015.789,"2023-07-21T04:00:00Z"
"3251","73689","PA or MP","Fri",5,56,14.7,69.5,56.367,1015.794,"2023-07-21T05:00:00Z"
"3252","73689","PA or MP","Fri",6,44,10.5,67.767,57.933,1015.675,"2023-07-21T06:00:00Z"
"3253","73689","PA or MP","Fri",7,43,10.3,66.167,57.733,1015.458,"2023-07-21T07:00:00Z"
"3254","73689","PA or MP","Fri",8,40,9.5,64.9,59.567,1015.241,"2023-07-21T08:00:00Z"
"3255","73689","PA or MP","Fri",9,39,9.4,64,61.267,1014.815,"2023-07-21T09:00:00Z"
"3256","73689","PA or MP","Fri",10,41,9.9,63.133,62.534,1014.44,"2023-07-21T10:00:00Z"
"3257","73689","PA or MP","Fri",11,41,9.9,62.834,63.433,1014.288,"2023-07-21T11:00:00Z"
"3258","73689","PA or MP","Fri",12,45,10.9,62,64.466,1014.538,"2023-07-21T12:00:00Z"
"3259","73689","PA or MP","Fri",13,51,12.3,62.166,65,1014.759,"2023-07-21T13:00:00Z"
"3260","73689","PA or MP","Fri",14,52,12.8,65,63.6,1014.805,"2023-07-21T14:00:00Z"
"3261","73689","PA or MP","Fri",15,42,10.1,79.933,47.3,1014.95,"2023-07-21T15:00:00Z"
"3262","73689","PA or MP","Fri",16,35,8.5,96.4,28.9,1014.655,"2023-07-21T16:00:00Z"
"3263","73689","PA or MP","Fri",17,38,9.1,94.267,30.533,1014.48,"2023-07-21T17:00:00Z"
"3264","73689","PA or MP","Fri",18,39,9.3,88.534,36.266,1014.464,"2023-07-21T18:00:00Z"
"3265","73689","PA or MP","Fri",19,37,8.8,88.7,36.967,1014.286,"2023-07-21T19:00:00Z"
"3266","73689","PA or MP","Fri",20,35,8.5,89.733,34.133,1013.808,"2023-07-21T20:00:00Z"
"3267","73689","PA or MP","Fri",21,40,9.7,90.033,32.333,1013.351,"2023-07-21T21:00:00Z"
"3268","73689","PA or MP","Fri",22,42,10.2,90.233,29.7,1012.815,"2023-07-21T22:00:00Z"
"3269","73689","PA or MP","Fri",23,27,6.5,87.566,30.966,1012.218,"2023-07-21T23:00:00Z"
"3270","73689","PA or MP","Sat",0,20,4.9,83.5,34.767,1012.099,"2023-07-22T00:00:00Z"
"3271","73689","PA or MP","Sat",1,23,5.4,79.733,39.8,1011.798,"2023-07-22T01:00:00Z"
"3272","73689","PA or MP","Sat",2,29,7,76.466,45.367,1011.963,"2023-07-22T02:00:00Z"
"3273","73689","PA or MP","Sat",3,30,7.2,72.3,51.733,1012.186,"2023-07-22T03:00:00Z"
"3274","73689","PA or MP","Sat",4,28,6.7,69.867,54.9,1012.597,"2023-07-22T04:00:00Z"
"3275","73689","PA or MP","Sat",5,28,6.6,68.078,56.906,1012.817,"2023-07-22T05:00:00Z"
"3276","73689","PA or MP","Sat",6,28,6.6,67.292,57.5,1012.952,"2023-07-22T06:00:00Z"
"3277","73689","PA or MP","Sat",7,30,7.1,65.867,58.767,1012.861,"2023-07-22T07:00:00Z"
"3278","73689","PA or MP","Sat",8,27,6.4,64.4,60.767,1012.467,"2023-07-22T08:00:00Z"
"3279","73689","PA or MP","Sat",9,26,6.3,63.067,62.567,1012.149,"2023-07-22T09:00:00Z"
"3280","73689","PA or MP","Sat",10,26,6.3,62.1,63.733,1011.977,"2023-07-22T10:00:00Z"
"3281","73689","PA or MP","Sat",11,24,5.7,61.133,64.6,1011.84,"2023-07-22T11:00:00Z"
"3282","73689","PA or MP","Sat",12,25,6,60.533,65,1011.898,"2023-07-22T12:00:00Z"
"3283","73689","PA or MP","Sat",13,23,5.6,60.367,65.1,1012.298,"2023-07-22T13:00:00Z"
"3284","73689","PA or MP","Sat",14,26,6.2,62.867,64.367,1012.477,"2023-07-22T14:00:00Z"
"3285","73689","PA or MP","Sat",15,24,5.8,76.933,47.8,1012.404,"2023-07-22T15:00:00Z"
"3286","73689","PA or MP","Sat",16,24,5.8,96.167,26.867,1011.976,"2023-07-22T16:00:00Z"
"3287","73689","PA or MP","Sat",17,24,5.7,95.534,27.534,1011.762,"2023-07-22T17:00:00Z"
"3288","73689","PA or MP","Sat",18,24,5.8,91.567,33.133,1011.663,"2023-07-22T18:00:00Z"
"3289","73689","PA or MP","Sat",19,24,5.7,91.733,32.933,1011.202,"2023-07-22T19:00:00Z"
"3290","73689","PA or MP","Sat",20,26,6.2,91.5,31.3,1010.741,"2023-07-22T20:00:00Z"
"3291","73689","PA or MP","Sat",21,26,6.2,92.633,30.267,1010.581,"2023-07-22T21:00:00Z"
"3292","73689","PA or MP","Sat",22,29,7,93.333,28.9,1010.15,"2023-07-22T22:00:00Z"
"3293","73689","PA or MP","Sat",23,34,8.1,91.767,28.534,1009.623,"2023-07-22T23:00:00Z"
"3294","75983","PA or MP","Sun",0,15,3.6,91.7,29.466,1010.494,"2023-07-16T00:00:00Z"
"3295","75983","PA or MP","Sun",1,14,3.4,86.9,33.966,1010.303,"2023-07-16T01:00:00Z"
"3296","75983","PA or MP","Sun",2,15,3.6,82.633,37.567,1010.33,"2023-07-16T02:00:00Z"
"3297","75983","PA or MP","Sun",3,16,3.9,79.5,41.233,1010.502,"2023-07-16T03:00:00Z"
"3298","75983","PA or MP","Sun",4,20,4.9,77.834,42.767,1010.84,"2023-07-16T04:00:00Z"
"3299","75983","PA or MP","Sun",5,17,4.1,75.8,45.3,1011.402,"2023-07-16T05:00:00Z"
"3300","75983","PA or MP","Sun",6,17,4.1,74.466,48.267,1011.48,"2023-07-16T06:00:00Z"
"3301","75983","PA or MP","Sun",7,17,4.1,72.767,51.7,1011.417,"2023-07-16T07:00:00Z"
"3302","75983","PA or MP","Sun",8,17,4.1,71.767,53.1,1011.337,"2023-07-16T08:00:00Z"
"3303","75983","PA or MP","Sun",9,17,4,71,54.433,1011.088,"2023-07-16T09:00:00Z"
"3304","75983","PA or MP","Sun",10,15,3.7,70,55,1010.842,"2023-07-16T10:00:00Z"
"3305","75983","PA or MP","Sun",11,17,4,69.133,55.834,1010.805,"2023-07-16T11:00:00Z"
"3306","75983","PA or MP","Sun",12,16,3.8,68.3,56.8,1010.584,"2023-07-16T12:00:00Z"
"3307","75983","PA or MP","Sun",13,16,3.8,68.267,57,1010.64,"2023-07-16T13:00:00Z"
"3308","75983","PA or MP","Sun",14,17,4,70.333,56.966,1010.91,"2023-07-16T14:00:00Z"
"3309","75983","PA or MP","Sun",15,16,3.9,73.034,55.567,1011.187,"2023-07-16T15:00:00Z"
"3310","75983","PA or MP","Sun",16,17,4,77.066,50.834,1011.25,"2023-07-16T16:00:00Z"
"3311","75983","PA or MP","Sun",17,18,4.2,80.8,46.133,1011.328,"2023-07-16T17:00:00Z"
"3312","75983","PA or MP","Sun",18,19,4.5,84.3,41,1011.404,"2023-07-16T18:00:00Z"
"3313","75983","PA or MP","Sun",19,22,5.3,86.934,37.267,1011.331,"2023-07-16T19:00:00Z"
"3314","75983","PA or MP","Sun",20,24,5.8,88.834,34.784,1011.181,"2023-07-16T20:00:00Z"
"3315","75983","PA or MP","Sun",21,25,5.9,89.133,33.133,1010.814,"2023-07-16T21:00:00Z"
"3316","75983","PA or MP","Sun",22,21,5,89.434,32.534,1010.529,"2023-07-16T22:00:00Z"
"3317","75983","PA or MP","Sun",23,24,5.7,86,34.666,1010.465,"2023-07-16T23:00:00Z"
"3318","75983","PA or MP","Mon",0,23,5.6,84.7,36.734,1010.375,"2023-07-17T00:00:00Z"
"3319","75983","PA or MP","Mon",1,23,5.4,81.4,40.867,1010.333,"2023-07-17T01:00:00Z"
"3320","75983","PA or MP","Mon",2,22,5.3,78.833,43.934,1010.612,"2023-07-17T02:00:00Z"
"3321","75983","PA or MP","Mon",3,20,4.9,75.834,48.167,1010.859,"2023-07-17T03:00:00Z"
"3322","75983","PA or MP","Mon",4,20,4.7,74.933,49.6,1011.635,"2023-07-17T04:00:00Z"
"3323","75983","PA or MP","Mon",5,20,4.7,74.6,50.433,1012.006,"2023-07-17T05:00:00Z"
"3324","75983","PA or MP","Mon",6,18,4.3,74.633,51.1,1012.216,"2023-07-17T06:00:00Z"
"3325","75983","PA or MP","Mon",7,17,4.1,74.834,50.834,1011.986,"2023-07-17T07:00:00Z"
"3326","75983","PA or MP","Mon",8,18,4.3,74,51.6,1011.772,"2023-07-17T08:00:00Z"
"3327","75983","PA or MP","Mon",9,18,4.2,72.8,50.467,1011.5,"2023-07-17T09:00:00Z"
"3328","75983","PA or MP","Mon",10,17,4,72,51.5,1011.527,"2023-07-17T10:00:00Z"
"3329","75983","PA or MP","Mon",11,16,3.9,72.6,51.8,1011.4,"2023-07-17T11:00:00Z"
"3330","75983","PA or MP","Mon",12,16,3.9,72.4,52.567,1011.28,"2023-07-17T12:00:00Z"
"3331","75983","PA or MP","Mon",13,16,3.9,72,53.166,1011.404,"2023-07-17T13:00:00Z"
"3332","75983","PA or MP","Mon",14,18,4.2,72.233,52.733,1011.842,"2023-07-17T14:00:00Z"
"3333","75983","PA or MP","Mon",15,18,4.3,74.767,50.7,1012.166,"2023-07-17T15:00:00Z"
"3334","75983","PA or MP","Mon",16,22,5.2,75.4,48.533,1012.539,"2023-07-17T16:00:00Z"
"3335","75983","PA or MP","Mon",17,19,4.5,79.1,45.034,1012.554,"2023-07-17T17:00:00Z"
"3336","75983","PA or MP","Mon",18,19,4.5,82.867,40.3,1012.367,"2023-07-17T18:00:00Z"
"3337","75983","PA or MP","Mon",19,18,4.4,85.967,36.9,1012.024,"2023-07-17T19:00:00Z"
"3338","75983","PA or MP","Mon",20,20,4.7,87.291,34.425,1011.638,"2023-07-17T20:00:00Z"
"3339","75983","PA or MP","Mon",21,19,4.5,88.767,33.6,1011.568,"2023-07-17T21:00:00Z"
"3340","75983","PA or MP","Mon",22,18,4.4,90.3,32.1,1011.12,"2023-07-17T22:00:00Z"
"3341","75983","PA or MP","Mon",23,18,4.2,91.5,30.034,1010.707,"2023-07-17T23:00:00Z"
"3342","75983","PA or MP","Tue",0,16,3.8,91.167,30,1010.624,"2023-07-18T00:00:00Z"
"3343","75983","PA or MP","Tue",1,17,4.1,88.367,33.567,1010.792,"2023-07-18T01:00:00Z"
"3344","75983","PA or MP","Tue",2,18,4.4,84.333,38.033,1011.331,"2023-07-18T02:00:00Z"
"3345","75983","PA or MP","Tue",3,20,4.9,81.467,41.834,1011.59,"2023-07-18T03:00:00Z"
"3346","75983","PA or MP","Tue",4,22,5.2,77.9,44.466,1012.06,"2023-07-18T04:00:00Z"
"3347","75983","PA or MP","Tue",5,23,5.4,76.433,46.3,1012.399,"2023-07-18T05:00:00Z"
"3348","75983","PA or MP","Tue",6,22,5.3,75.334,46.933,1012.555,"2023-07-18T06:00:00Z"
"3349","75983","PA or MP","Tue",7,21,5.1,73.9,47.633,1012.626,"2023-07-18T07:00:00Z"
"3350","75983","PA or MP","Tue",8,22,5.2,73,49.6,1012.718,"2023-07-18T08:00:00Z"
"3351","75983","PA or MP","Tue",9,21,5.1,71.834,51.033,1012.638,"2023-07-18T09:00:00Z"
"3352","75983","PA or MP","Tue",10,20,4.9,70.534,52.767,1012.431,"2023-07-18T10:00:00Z"
"3353","75983","PA or MP","Tue",11,20,4.9,69.434,54,1012.674,"2023-07-18T11:00:00Z"
"3354","75983","PA or MP","Tue",12,20,4.8,68.534,54.7,1012.819,"2023-07-18T12:00:00Z"
"3355","75983","PA or MP","Tue",13,19,4.6,68,56,1013.176,"2023-07-18T13:00:00Z"
"3356","75983","PA or MP","Tue",14,21,5.1,69.133,55.367,1013.685,"2023-07-18T14:00:00Z"
"3357","75983","PA or MP","Tue",15,20,4.7,71.934,52.434,1014.097,"2023-07-18T15:00:00Z"
"3358","75983","PA or MP","Tue",16,20,4.9,74.867,48.367,1014.33,"2023-07-18T16:00:00Z"
"3359","75983","PA or MP","Tue",17,20,4.9,77.2,44.767,1014.544,"2023-07-18T17:00:00Z"
"3360","75983","PA or MP","Tue",18,20,4.8,77.966,43.534,1014.729,"2023-07-18T18:00:00Z"
